Gene,Variance
FAM106A,1.8853361148646788
HSPA7,1.8841095244823047
LOC100131551,1.8839471971645714
FMO6P,1.8838660414340698
C16orf79,1.8837976114387482
PDZD2,1.8836935009310185
GLOD5,1.883606779466526
LOC100170939,1.8833580235366165
GRIN2D,1.8832430975958814
SLC24A5,1.882915990613567
COX7A1,1.8822045045640405
KIF6,1.8818580123019013
STARD10,1.8817301461054337
NDC80,1.8809445272444318
GOLT1A,1.8807053807472522
DPF1,1.8805775300582792
ANKK1,1.880564599807918
GLIPR1L2,1.8804775348187286
BOP1,1.8801308855681658
BCAR4,1.8795160941307276
COL13A1,1.8792978407139664
AHNAK2,1.8789807293218637
DMRT1,1.8784217921328155
LILRA6,1.8783377450437626
RUNX3,1.8782240928559009
BEND4,1.8782048102946391
DKK2,1.8777271120468686
TINAGL1,1.877085069465597
CD109,1.876237147218509
ZNF572,1.8758309949843772
CD80,1.8748049640565687
PTPRR,1.8743581260666367
MIAT,1.8741302975282845
TNFRSF10C,1.8739728853367081
HIST1H4J,1.8739332490989133
CYSLTR1,1.8729244879042264
MYO7A,1.8724751752156457
GPR83,1.872183120039407
C11orf35,1.8721201140871702
ECM2,1.8711153457779577
NR3C2,1.8711023864582903
POLN,1.8708592494201748
C1S,1.870811996110852
RASL10B,1.870192122042108
NDST3,1.8701161376669617
GPC4,1.8699038074456757
FAM27A,1.8694157078882787
NPAS3,1.8689615982190138
SLC38A11,1.868537604023288
NMUR1,1.8680701059409397
PRMT8,1.8677083383785857
POTEC,1.8674618733922934
ACSM3,1.8674194495632537
LQK1,1.867391210270303
KCNQ3,1.8673845996762648
CD48,1.8670464567902927
PCDHA9,1.866986749563954
RXRG,1.8667101108426178
MGC14436,1.8666671257673884
IRS1,1.8665488200453066
KCNT1,1.8659602323212081
SYNC,1.865691092439968
NCRNA00176,1.8654150021995215
MPP7,1.865136582840175
TAGLN3,1.8645308091029162
FAM179A,1.8642820464235734
SEMA6A,1.8639366119357688
IL32,1.8639071249558459
MEST,1.8637184987316657
C16orf71,1.8627780176184783
FAM13C,1.8626291740361758
PTPN13,1.8625748571352578
SEMA3G,1.8620578578680183
KIAA0802,1.8619892110748124
CPXM2,1.8611215805325825
TNFRSF25,1.8611098207386556
GPR183,1.8606862720407762
OPRD1,1.860448259389069
FAM169A,1.860159723060379
TWIST1,1.8600713669680229
SEL1L3,1.8594497998084025
CYP8B1,1.8587490910807811
LRP8,1.8584385786281272
BIRC7,1.8584199511530586
PPP2R2B,1.858221728989875
ADAMTS3,1.8577736457393168
NACAD,1.8558672916921184
BOC,1.8557753188550576
TMEM176A,1.855350907668531
SLC13A5,1.8546375107803175
PODXL2,1.8530774880645886
PLD5,1.8525575186039398
KISS1,1.851824336475411
MKI67,1.8514031368078012
CCDC60,1.8511023051000237
KIR2DL4,1.8509700115112884
N4BP2,1.8497305472225358
NCALD,1.8485640607592397
LMOD1,1.8484534921250515
NECAB2,1.8481972489005056
COL5A2,1.848149272078384
TJP3,1.8480979859924058
RAD54L,1.8480501438135286
PIP5KL1,1.8479257874673654
AGBL2,1.8478679087382304
GULP1,1.8477599198739683
IFIT3,1.8474564671556093
PRB3,1.8473458730599883
CYP7B1,1.846324171836495
SGCA,1.8459096036766018
CEP55,1.8456416903600272
CPN2,1.845474432563904
ITGA9,1.8451334467530922
IFI44,1.844575149041271
EFNA3,1.8443657114710963
SLC12A2,1.8443646775211562
CPLX3,1.8440830679172586
MYO1H,1.8440749301120045
ACTBL2,1.8437207433563971
SLC17A7,1.8433784525588377
AATK,1.8420457602719837
LRP4,1.8415856846943262
ITGA2,1.8412730316983952
ENTPD2,1.841238779943292
GPR173,1.8400263390891216
NDRG4,1.8384741216194145
LOC113230,1.837499038979134
FAIM3,1.8374965544075803
TMEM195,1.8371784088183132
TTC16,1.836745440265418
C1QTNF2,1.8367160709903085
PTCH2,1.8360311143975492
HIST2H4A,1.8357706879629994
PMAIP1,1.834705430503708
FOXD2,1.834697436448729
HIST4H4,1.834647354879465
ALK,1.833810681173952
MAMDC4,1.833685790504141
DTHD1,1.8335670006402351
FOXD4L2,1.8327390672251993
PCDHB7,1.8316358158515624
NKAIN2,1.8316342091104851
TMEM184A,1.8313011657768625
SLC22A18AS,1.8292114546840421
SYT15,1.8288111919203616
C6orf174,1.8286618921649294
MACROD2,1.8279568805767101
ZNF503,1.8274013182508946
KRT40,1.8271139458439978
FAM72D,1.8270637502011018
VMO1,1.8270492269870948
FSCN2,1.826842394355734
CYR61,1.826584470750391
SPATA13,1.8265837800256985
LGR4,1.8264824456578876
SCD5,1.8260797778971163
SERPINE2,1.8260194050328935
HTR2B,1.8245791402014775
HEATR4,1.8244568621699702
ZNF704,1.8242497957188892
DMGDH,1.824228443335769
ZNF311,1.823848488704302
MFAP3L,1.8234645457438348
CD163,1.8220951923977056
GDF6,1.8218915257509027
EFHA2,1.8213773619111189
MEIS3,1.8206830401905048
ADORA2B,1.8204401582391125
TRIM46,1.8203368769068327
RHOBTB3,1.820211135080959
FASN,1.8199115465714033
SLIT3,1.8188911000896828
HOXA11AS,1.818847707255986
EMX2,1.8183994337951466
ZDHHC8P1,1.8179700389227913
PLAG1,1.8176275399469435
HLA-DPB2,1.8173661499781166
AGAP11,1.8171163128508168
IL13RA2,1.817061625561888
SOX9,1.816984313384406
GABRG2,1.8165718830792046
ITPRIPL1,1.8161841947282868
TCERG1L,1.8160312775379166
RAB19,1.8160039670040136
DEPDC1B,1.8158178180653677
C11orf88,1.8157897538938716
ITPR1,1.815415134952382
CLDN14,1.8151711687605736
MYLK3,1.81463039998141
ENPP6,1.8141146718036998
C1orf115,1.8131403151679153
C9orf116,1.813061590877193
REST,1.8129044574578501
COL5A1,1.8125730453113549
CARD11,1.812367464595563
PAQR5,1.8117505775183158
CCDC154,1.8112059633300466
PPARG,1.8092255094551166
TPX2,1.809024094918753
LETM2,1.8088958163421476
C19orf36,1.808711273927691
PTPN22,1.807100382016416
BHLHE22,1.8070780525131165
TMEM45A,1.807030766747533
IGFBP1,1.807027459509806
BCAM,1.8066753046947535
C7orf57,1.8065314265707013
HERC5,1.8062337386461178
LRRC4B,1.806215838436497
CCL2,1.8061595109493682
FAP,1.8059702058452913
CDYL2,1.8057965095635464
CDH15,1.8057612830696108
C2orf27A,1.805486583522524
LOC440461,1.8052927969917592
WFIKKN1,1.8049422811906086
TCP11,1.80450043047003
ENO2,1.804134935026055
AKAP5,1.8037770292314441
KLHL29,1.8026021726854533
P2RY13,1.802075067260617
SERPINE1,1.801962980548594
KLHL34,1.8011761246864684
LEPR,1.8008601016113701
CMAH,1.8005606936225687
PAPPA2,1.7998514081565151
TTBK1,1.7997171722428726
ELOVL7,1.799472864612369
CTGF,1.7992333264250664
C1orf51,1.799080739014343
CCNB2,1.7989594572226626
LOC285548,1.7986086983221585
CD28,1.7981865899374077
C4orf39,1.7976483346278886
MDH1B,1.7973348376862046
ARSJ,1.7971237548806933
CTXN1,1.7967204813213502
HIST1H2AD,1.7962159329391663
NPAS2,1.7961009622818076
GTF2H2,1.7956678528722556
STEAP1,1.7955854720747442
SLC22A16,1.7951089856017475
SDCBP2,1.7950544866931104
SERPINB13,1.7945211867380382
PPP1R9A,1.7937963555504506
ATP6V1C2,1.7937486639075029
EMILIN1,1.7933935137704702
EPN3,1.7928094206837246
GOLGA8A,1.7927526142039998
LIN28B,1.7925771990013084
PAGE2,1.7925472270130767
DMC1,1.7922576840271038
C17orf82,1.7917974990455259
TUB,1.791575724093778
TRIM54,1.791536327853993
CIITA,1.790969319818086
OAS1,1.790667682153986
MAGEL2,1.790600055174251
HECW1,1.7902768519358125
KIF25,1.789951743608974
PAK6,1.7886568432670906
LOC146336,1.7885416743122884
HRNR,1.7885317204061177
FBXO16,1.7883049639315185
GRAMD1B,1.7881973935249351
C9orf98,1.7869988314094991
EPB49,1.7865092080874971
HIST1H4E,1.7864952259226012
RGAG1,1.7864689740715138
TDRD10,1.78628518881177
LOC400931,1.7857736149957952
ANKRD44,1.7856706128604793
OLR1,1.7854654460993469
HSPB1,1.7852614977893408
KLRF1,1.7851540026766524
PRDM16,1.7839268814585756
FGF7,1.7839186132861207
RMRP,1.7825666639199955
ART5,1.782397475405838
BACH2,1.7819724842220932
CDC14A,1.781729229806895
ADHFE1,1.781668396795812
C6orf147,1.7815706434728342
FLJ41941,1.7812434230780871
PSD2,1.780794933114923
PKDCC,1.7798800268972181
CHP2,1.7792684129127683
PLA2G5,1.7784250693914443
DOK5,1.7779509793455095
IGFBP6,1.7771134300303872
PAGE2B,1.7766907199477684
GPR63,1.7758643696749632
RGS5,1.7758373894004205
LOC619207,1.775509078882126
CYFIP2,1.7754948753266342
CD274,1.7749700494290752
EBI3,1.7746341400754098
BATF,1.7745613869236427
C1QTNF9,1.7741801857611066
HOXA4,1.7737819397413035
DBX2,1.7731493945000296
B3GNT7,1.7729098610255178
VAX1,1.772357039274215
NSUN7,1.7722096644218566
GPR160,1.7720521735713815
PTCH1,1.7718256252715616
WNT3,1.7716196203789407
LIFR,1.7715173483080313
RIPK3,1.770868340800663
LFNG,1.7706359012120096
KIF15,1.7703261766316643
CMPK2,1.7702199138981374
CDCA3,1.7696820689731168
GATSL2,1.769663062704735
SLAMF8,1.7695866647838157
C21orf128,1.7691544120133098
FAM110B,1.7690020165159774
SOCS1,1.768847318683988
PNPLA7,1.7688116371984317
ANKS1B,1.768046167871822
ORC1L,1.7680022903669244
TTC23L,1.7675523268127526
ALCAM,1.7674760342826847
C19orf76,1.7669891995526272
COL6A3,1.7668111938514164
ACOXL,1.7663150113055086
NAPRT1,1.7653481109471219
ANKLE1,1.764814061826961
SLC16A4,1.7646113835084525
C10orf114,1.764607440932216
SGCE,1.764543399740529
ITGB3,1.7644758184609375
HIST2H3C,1.7644701175880249
KRT20,1.7640016100815772
SEPT1,1.7635669338943787
VCAM1,1.763517264590086
CD200R1,1.7635019440681987
ENOX1,1.7633366537203345
TMPRSS9,1.7633097477501094
PBX4,1.7631243227010265
C1orf65,1.7628585056563668
CDT1,1.7627644536732132
ZNF391,1.7626055798773392
STMN3,1.7624675625728807
MCTP1,1.762396169685153
PPM1K,1.7620095108893545
SORBS1,1.7618997760845858
PRSS35,1.7617291793767702
APOE,1.7613031058139794
PDE2A,1.7612042792537428
LOC100188949,1.7607640362076589
ZNF626,1.7602832044349286
KBTBD11,1.7596748498319525
BNC2,1.7594632074477439
RFPL1S,1.7593327509846226
PYGM,1.7591819015892678
CD226,1.7590491042380758
ARHGAP11B,1.758493337494333
KCNQ2,1.7584832154617276
WFDC1,1.758007194567744
PDLIM3,1.7579244656834279
PCDHGA6,1.757830831862394
BCL8,1.7571658787863573
TLX1NB,1.7570501436903188
C20orf46,1.7569578398099739
DDO,1.7569430944116493
LOC134466,1.7567207194682055
ITGB7,1.7557867915600471
FAM27C,1.7550811289270167
CCNB3,1.7530051472196517
NCF1B,1.752821383762674
PRKAR2B,1.7528050023200674
LHX8,1.752587688348924
C9orf128,1.7524915674379204
P2RX5,1.7524135051959946
PAPPA,1.7517630848238874
MYO15B,1.7514330409292351
SP6,1.7512549764077836
TNFRSF10D,1.7509264615739673
TMEM74,1.7507990685691013
MAGEA8,1.7505699938511468
C15orf42,1.7503391488969837
IKZF2,1.7499785783978294
RAB39,1.749822979970672
CDH8,1.7496579344867749
HSPB2,1.7484966371136814
C1orf192,1.7482060468192453
AGBL4,1.7478769333276618
NLRP12,1.747375453359149
ANO4,1.7473620180536156
MMP2,1.746669933257301
AJAP1,1.7463891807052123
PLUNC,1.7463263991788398
ZNF521,1.7461829801112148
RAB11FIP1,1.7460813801384878
C8orf42,1.745988256655459
CSN2,1.7457153978477544
ZAN,1.7449431169811593
DOK2,1.7448487954572334
VNN1,1.7446161841778858
TMEM163,1.7441910158811051
ZNF677,1.7440375668084989
NCF1,1.7437910513620947
MIMT1,1.7436201237501745
HOXD8,1.7433762060023605
C7orf13,1.7426588555086198
WIPF3,1.7423610166407932
MCOLN2,1.7416966886614271
AIFM3,1.7411831083598013
GALNTL6,1.7411560042281304
ASB16,1.7410783801475043
NAV2,1.7406011500134262
MMP28,1.7404395688634064
ZNF423,1.7401126615190377
FZD8,1.739663666241839
IRS2,1.7394394215517237
LOC158376,1.7390283645542306
ZNF365,1.7386836183603644
IFITM1,1.7382163029130675
NPR1,1.73794177944906
C6orf142,1.7372096774792951
FKBP5,1.7371380478735055
PXMP4,1.7369479346404257
APOBEC4,1.7366687768916218
C11orf53,1.7366570470118385
AMY2B,1.7365423368771924
RALYL,1.7357699358778969
SEMA5A,1.7353564378498942
EBF3,1.7348750046918793
MST1R,1.73435928281881
ESPL1,1.7341095916179055
GBP3,1.7338989365895134
C6orf52,1.7336899158382897
CABP7,1.732663039375438
GSPT2,1.7324256097223543
ALDH1L2,1.7323089053244685
WSCD1,1.7321584803179897
CHRNB4,1.7316503265477172
ANKRD56,1.7304845472488777
PCDHGC5,1.7303929302612435
CLEC18A,1.729899867496307
RAET1G,1.729823787552838
KLC3,1.7294559195144625
HAND2,1.7292210516176691
ZNF135,1.7285565996860295
PCDHB4,1.7283929861441156
REL,1.728314108684892
ZNF215,1.727902270219872
ENDOU,1.7276997014815798
MORN3,1.7276611652832121
CCRL1,1.727563003237563
CGNL1,1.7268978709235965
AGPAT9,1.7259884194842654
TSPAN32,1.7248613054410886
C6orf165,1.7242337513404475
P2RX7,1.7241690931733775
CA13,1.7233234699204458
IL6R,1.7233145097808662
TSPAN12,1.7222368656364402
THNSL2,1.7220722207732209
PRTFDC1,1.7217306500286436
HOXD3,1.7217178984169148
LOX,1.7216717793305145
MGC2889,1.7215908201789343
PRR4,1.721463883446311
CNFN,1.721111753676441
KCNK9,1.7210742521975277
CTSK,1.7208687575621502
MAGEA11,1.7208035038063632
DAPP1,1.7203579249985124
TSPAN2,1.7195308289863245
TSPAN11,1.7194609377290735
GPR141,1.719382351886029
GTSE1,1.71932439959353
SLFN5,1.7188807693415904
CDC42EP5,1.7181619960015795
FBXO17,1.7180290342514801
LYPD1,1.7166709131336817
GLIS3,1.7160281828303603
MAP6,1.7159950878706403
PTTG1,1.7159301354288303
PROC,1.7156048303024956
C11orf63,1.715538113872162
SLC16A1,1.7151507362246692
JAK3,1.7150274776231196
CXorf22,1.7147598561667252
OXER1,1.7146046113245887
SLC6A12,1.7141903829459422
AGXT,1.7140658183496464
FOXI2,1.7140422956992833
IGF2AS,1.713891763797774
C3orf70,1.7136319375137423
LYPD3,1.7133587317186727
LOC148709,1.7127110466974527
GPR17,1.7125514428649968
TXK,1.712392689255837
LOC389332,1.7120639344859945
USP44,1.7110830290931416
NIPAL2,1.7106975973482892
LILRA5,1.7104948117962218
PACSIN1,1.710454074931838
FGF1,1.7099067750317571
BMP6,1.7098229393343436
GNG3,1.7090681730750836
FPR3,1.7087654838280952
WFDC3,1.7080392808296567
FAM20A,1.7079646199673386
CLIC5,1.7079415958945565
DTX1,1.7074886627953385
TUBA4A,1.707446876737606
POLQ,1.707338530767267
LEFTY1,1.706731412713157
CCL4,1.7065031829630755
MYOM3,1.7063015013037561
FAM54A,1.7060223899863804
TRY6,1.704972231909587
PLCXD2,1.7047000090786375
TNFSF14,1.704229228075415
TEKT4,1.703626805659593
TMC4,1.7033451552963559
FHL2,1.7032711686816222
LRMP,1.7031886093263808
LOC388588,1.7031395465404362
FAM72B,1.7029876256677563
CETP,1.7023659138416731
KLHL31,1.7020735475890556
ADAM28,1.701644514928551
HAO2,1.7016121004979632
MALL,1.7014561151264387
MYLK,1.7010886588637166
HPGDS,1.7008544689651244
PLAGL1,1.7006662680465643
PRSS23,1.7005742456088218
C1orf175,1.7004309852866109
H2AFJ,1.700427321087069
FAM149A,1.7003187465164045
SLITRK3,1.6998899257538047
ZFPM2,1.6996275916670172
GLT8D2,1.6987051952668701
EMB,1.6973506489037866
HOMER1,1.6972518425943575
GAS2,1.6971611631372123
TSHR,1.696972432789834
BTG2,1.696299711544234
LEPREL1,1.6953763787435037
SCGB3A2,1.695245372841622
RPS6KL1,1.6948617032401498
TMIGD2,1.6948139364784127
CDH11,1.6945984208996399
TBX5,1.6945802614987147
NAP1L6,1.6945540167234494
E2F2,1.694209819461902
TNFRSF8,1.6935317062161495
CDC25A,1.693380796966485
CPNE5,1.6930184993371287
RNF222,1.6914560037962425
DIAPH3,1.6910392461142134
MN1,1.6908058999601376
CCNE2,1.690440161931527
SDC1,1.6904036791203152
SGIP1,1.6903772536374622
GTF2A1L,1.690376267141596
GRIP1,1.6896365722744984
CCL3L3,1.6895163500959778
SPACA4,1.6890595203097736
GABRD,1.6888821426391205
DSEL,1.6885199255583574
C1orf187,1.6883568307179058
PTGDR,1.687784963323086
LOC606724,1.6866106096815312
EPS8L1,1.6865759311699497
GJA3,1.6865547645661665
GRRP1,1.6861358321983793
FADS1,1.6852463130862922
SULT1C3,1.6843763566960994
SPRR2E,1.6839423729735903
SPON2,1.6837460225719159
C10orf10,1.6834188575709315
FGF18,1.68321058099074
PCDHGC4,1.6824873795144337
RASL11B,1.682333857808713
HRH3,1.6823040884716136
DSCAM,1.6820970953533698
GSG1L,1.6819365130832031
PTAFR,1.681914330150236
ITGAL,1.6817835726952508
OR2A4,1.6814770867731152
GTF2A1,1.6813787013779784
TNFRSF6B,1.6810635150153177
LOC55908,1.6801678615292495
SKA3,1.6800021521653152
KHDC1,1.6799210353895855
ZNF516,1.679803330592682
SPN,1.679751046762113
MIR155HG,1.6795407590854428
RAB17,1.679275481888278
TM7SF2,1.6785096529079515
UNC5CL,1.6784001646767441
ESM1,1.6780511436759227
BCMO1,1.677795441411334
RASL10A,1.677639605986778
CCL3,1.6771221543299424
SULF1,1.6770594012445175
ZNF702P,1.6768763228980132
GPR84,1.6752890322531047
CD244,1.675238205082797
ODZ4,1.6752338810389213
CHRNA3,1.674793911455397
KCNK12,1.6744997607750867
ADCY8,1.6741152964953598
FAM46C,1.6738168429721607
CCDC64B,1.6738007386891096
LOC643008,1.6727220107682015
LY6E,1.6721580844069703
CDH12,1.6718002656288184
CLEC18B,1.671784265527138
CAPNS2,1.6717318032066848
POTEF,1.6716466037272832
SGK3,1.6715687183409857
LOC100272216,1.6711358465135338
ZFP36,1.6710297571038188
ADCY10,1.670910910769379
SLITRK2,1.6706882522773554
PRRT3,1.6705795142293773
UST,1.6705161328523375
AIM1,1.6695615938867057
C21orf130,1.6694462710819649
HOXD10,1.6691145963284155
C14orf49,1.6685824245693155
C9orf172,1.6682936013686984
ENTHD1,1.6680567494381262
ADAM8,1.6674518441985577
ABHD1,1.6674369372770295
FAM106C,1.666724554079403
OVOL1,1.6667202646059764
SYT6,1.6665440676049228
IGSF11,1.665683474309029
SCG5,1.6651762832657613
MEPE,1.665148523988097
RGPD8,1.6647707284236302
LOC100130933,1.6646017171544025
EPHA4,1.6639684394025276
PLLP,1.6639155724907668
SH3TC2,1.6637701903298547
FAM59A,1.6636626970918797
LOC650623,1.663212464614338
ZC4H2,1.663039581231416
ABCC9,1.6630323931751267
SIGLEC1,1.662645827506139
CENPE,1.6621739891712588
C1orf161,1.6620420428481126
CRIP3,1.6613265527514751
KIF26A,1.6601214556275812
SERHL,1.6600930067933721
TNR,1.660020866778117
HSF4,1.6598155655172828
MSTN,1.6597637732526724
ATP8A1,1.659614125388343
TRIM63,1.6586580468752787
NAGS,1.6586320081074408
FGL2,1.6585562023897646
LOC400940,1.6584891393778607
CENPF,1.6578181891517705
SLC30A3,1.6573106369224755
C1orf127,1.6573071429674653
TXLNB,1.6572811663394529
HAPLN4,1.6567606870114258
LOC100133545,1.6565761166828574
LOC151174,1.6565006994367915
FLJ23867,1.6563480068879923
OSGIN1,1.6556408302636767
C20orf94,1.654697489647286
CCDC150,1.6545850771740602
C3orf67,1.6543635067699953
HRH2,1.6543035429707806
FER1L6,1.6542645917814465
C14orf39,1.653990770231493
ROBO3,1.653792876115962
UCN,1.653012489237856
KIFC1,1.652843463218818
CDKN2BAS,1.652609986724234
LMX1A,1.6525713420116794
UHRF1,1.6520987991240728
CCDC40,1.651956243846594
CAMK4,1.6511579518883412
ALX1,1.6511495378226657
ESRRB,1.6508783283525617
EMR1,1.6505705403965925
HTR2C,1.6497981128490011
TUSC3,1.649115341489823
ARSH,1.6488191889171755
TAF4B,1.648745925857046
CLEC7A,1.64799230603857
EDNRB,1.6467746186643684
LAT,1.6467576518624125
NDRG2,1.646668402331493
REM2,1.6464341621975178
TNFRSF11A,1.6464080374919123
TMEM47,1.6462132593321321
MAP9,1.6458808000134504
POM121L9P,1.645646004149946
ZNF699,1.6455746373075513
MOBKL2B,1.6453152099178268
NLRP8,1.6452531573403448
SCN9A,1.6451865496754925
LOC442421,1.6446177335815075
APOBEC3H,1.6445540065640083
FGF19,1.6444782804967313
BAGE2,1.6438351230714836
PLEKHA4,1.643406497320426
MYO1G,1.6429567520256787
CEBPD,1.6428456391347983
CLCN1,1.6428153673101362
EVC2,1.6427528304132786
C17orf72,1.6421440716517153
CCDC88B,1.6418622815922528
GUCY2D,1.6416490580502296
SLC16A3,1.6415977170465617
TPTE,1.6411653140387645
GLI2,1.6409799300611747
QPCT,1.640895890734088
KCNIP1,1.6405786191242864
S1PR5,1.640328011075044
SLC2A10,1.6402950402321899
SPTLC3,1.640271180409198
WDR31,1.6401457651467848
OSTalpha,1.6393699818305665
SLC2A14,1.639218647437276
KIAA1751,1.639123739248921
STAR,1.6389098120962164
FBXL13,1.6384288423331947
MFGE8,1.6382836840530222
L3MBTL,1.6382182623381079
TRAF3IP3,1.6379154151900779
SDS,1.6371792074442728
RECQL4,1.6370687733163392
KLHL4,1.6363243484270664
C1orf59,1.6362049312878795
APOB48R,1.6355223408037733
C6orf204,1.6354591100793943
ADRA1A,1.6353674455378517
LRRC55,1.6352628886076561
C15orf52,1.6349580303546838
C18orf56,1.634676926935477
ST6GAL1,1.6345313516283753
PRRX2,1.6342848527399287
H2BFXP,1.6339301437648819
C17orf28,1.6334942869668976
HMMR,1.6329552542097518
CPE,1.6328212805078204
PABPC5,1.632619018094602
PDE10A,1.632551229034848
CORO2B,1.6316851521050149
FOXH1,1.6316300625528541
PLA2G16,1.6314844770336734
HAAO,1.630899506822451
ZNF469,1.6308945615361563
TRPV4,1.630396229375271
CACHD1,1.6299628203727892
SLC2A6,1.6297425030293085
LAIR2,1.6296603733951185
IL7,1.6293897667119228
PPM1N,1.6291142273942782
GCNT1,1.628899465401134
TAGAP,1.628398253302458
TLR3,1.6275044217921262
AEBP1,1.6274591553528885
DKFZp686A1627,1.6272980521321
PRKAG3,1.6270845044043094
VLDLR,1.6269954652290484
C14orf184,1.6266835875905912
STMN4,1.6264656419674777
FBXL7,1.6264170052286733
LRRC3B,1.626190740655095
FGF11,1.6260019613980088
DOK6,1.6257281476061818
CYP2A13,1.6255309796427089
DDX25,1.6253074423690508
MTMR8,1.6235280414472428
SLC13A4,1.6232544374115423
ATP8B3,1.62282183377288
MOV10L1,1.622476802359067
CRHBP,1.622366471178584
CDCA5,1.6221383314123565
CACNA1E,1.6221185880011368
PGAM2,1.6219406345286755
TMEM38B,1.6219370637703767
CMTM7,1.6217148787451057
LOC100302650,1.621705978318653
SHC3,1.6211260443618138
PLXNB3,1.6207283467066194
ARHGAP9,1.6206196641224362
LMOD3,1.6200877036895927
TOX2,1.6198339059253395
LMO4,1.6198333041145256
CTHRC1,1.6192909683576948
ZNF804B,1.6191710103201937
SYDE2,1.618772193295857
P2RX6,1.618233648405657
ANO9,1.6182261606521902
RIMS3,1.6182131488369282
AKT3,1.6177833773917996
PCDHGA11,1.617506696064537
TNFRSF4,1.6173999891855937
KLRC4,1.6168051297450883
BUB1B,1.6167991683053147
FAM171B,1.6167595580264484
APOC1,1.6167334070586195
IPW,1.6163507922446374
HPSE,1.6154203739365365
RRN3P1,1.6153939411874487
CCDC85B,1.6153114589092428
SLC22A17,1.6150545438711545
TTC29,1.6147383538583913
SPANXA2,1.6147314398528831
STX1B,1.6146217692188634
CDK15,1.6145764037201922
HTR7P1,1.6141475716625338
LHX9,1.6134228253140794
DTX4,1.6128969411556582
IL17RB,1.6127548988376401
PTPRU,1.6127112506965569
TMEM119,1.6124696994073802
IFIT2,1.6124566271502327
ERN2,1.612341434714142
GHRL,1.6122254083731138
ABCA17P,1.6119947310776053
LIMCH1,1.611404238533223
C19orf18,1.611371192334186
VSIG10L,1.6113576461592234
FRRS1,1.6113380383692983
PGA3,1.6106928401160028
LOC283663,1.6102546039564387
CHST3,1.6100867113559127
TMEM132A,1.6097420272632188
PSG9,1.6095125197977356
C13orf29,1.6094834790149681
BTN1A1,1.6088433289503563
CLEC4G,1.6086995733520786
CLEC11A,1.608294983045359
GATA6,1.6080902524764047
EPSTI1,1.6080471657682194
IKZF1,1.6076707313702456
GDA,1.6072493885759127
LOC388242,1.6067264164426824
ESPNP,1.6065486015508488
PLEKHN1,1.6064541404820463
ANKRD53,1.605900738199588
POU5F1,1.6058979189562774
IL17RD,1.6057194631811793
FLJ22536,1.6055048976576292
LOC150197,1.605144173911849
FAM89A,1.6050501479306583
E2F1,1.6038547404105539
MXRA5,1.6037680910916545
SCRT1,1.603581796039553
SMO,1.6035773553783617
CSF2RB,1.603357344692854
PABPC1L,1.6032238640493783
IPCEF1,1.6032050759597072
TMEM190,1.6031817978466185
DYNC2H1,1.6029828935874604
RICH2,1.6025100923291205
FOXL1,1.6023354611187468
SSX2,1.6022235147711308
EPHX2,1.6012976927758251
RASA2,1.6010550059364972
GEM,1.6009309632202338
ZC3H12D,1.6006775098243666
MRGPRE,1.6006120061218334
HLA-DRB1,1.6004010973499827
SALL2,1.599943928256299
NME1-NME2,1.5996330125079539
RASGRF2,1.599361124579506
CCNA2,1.5993444538562118
EGFL7,1.5992507492395882
NAALADL2,1.5991814966560849
HSN2,1.5990915415043518
RGS9BP,1.5982416830037889
C8ORFK29,1.5981738010229154
POU3F2,1.5979213603533484
NKX2-8,1.597273549660651
PDGFRL,1.597220636907377
COL5A3,1.5971501556229102
CELSR2,1.5969189358021758
C1orf21,1.596874912512366
NEB,1.5968710993002297
LOC399959,1.5967112405671946
PRSS22,1.5965373644088843
GAPT,1.5964159681700834
KLF4,1.5960050833624655
NTN5,1.595776713446188
PDPN,1.5957614977157644
HLA-J,1.5955858583399527
NOD2,1.5952761559362656
C8orf31,1.5945056506186852
GLB1L3,1.5942763123855797
SBNO1,1.5941329342469366
SARM1,1.5934559238393398
BEST4,1.5929476125504736
HCG26,1.5929293897996328
AKAP14,1.592318921945299
SPATA17,1.591525920256949
DEPDC7,1.5913792665963318
CENPW,1.5912442079785456
ASXL2,1.5911778822975438
TMEM176B,1.5910903342771079
PDCD1LG2,1.5903919440566527
ACCN2,1.5899273761176005
CYBB,1.5895134607588242
MPZL2,1.5891609449072288
CKM,1.5888828751365922
RAPSN,1.5888649095492935
LOC100132354,1.5887639540763956
NGB,1.588548064844491
KLHL23,1.5885169923998526
HOXD1,1.588412406034562
RGL4,1.5881938133083713
HCN1,1.588051127695015
CNTN6,1.5879253433438734
SNORD116-20,1.5876111562846507
TNFSF9,1.5875615034390462
TFPI,1.5872131768552473
ADRA2B,1.5866899335131948
RAET1K,1.5861051235925747
KCNJ13,1.5860289323141035
LOC100192378,1.5857538774626858
UBASH3B,1.5847935242423676
GNB3,1.5844360836707694
PDZD7,1.5841933625495301
ZNF154,1.5830835013877593
ERC2,1.5829552347667193
SCML1,1.582859522081743
LIMD2,1.582639895501255
HIST2H2BF,1.5822864191181238
APCDD1,1.582266721251278
TNFSF10,1.582262480729553
NCAPG,1.5822420539587967
ETV3L,1.582140357457277
RCAN1,1.581834716008683
NDRG1,1.5816315695379306
BEAN,1.5816290238957254
KIAA1409,1.5815825491196036
HLA-F,1.5807809372770232
AMY2A,1.5805928077566296
